user_id,demographic_segment,assigned_perk
548859,Senior Single Females,Exclusive Discounts
548872,Young Adult Family Females,Free Hotel Meal
548961,Middle-Aged Family Females,Free Checked Bag
548967,Middle-Aged Single Females,No Cancellation Fee
548978,Middle-Aged Single Females,1 Night Free Hotel with Flight
548988,Senior Single Females,Free Hotel Meal
548990,Adult Single Females,1 Night Free Hotel with Flight
549058,Adult Single Females,1 Night Free Hotel with Flight
549115,Adult Family Females,No Cancellation Fee
549116,Middle-Aged Family Females,No Cancellation Fee
549121,Elderly Single Females,Free Hotel Meal
549141,Adult Family Females,Free Hotel Meal
549152,Adult Single Females,No Cancellation Fee
549154,Senior Family Males,Exclusive Discounts
549190,Teenage Single Females,Free Checked Bag
549202,Elderly Single Females,Exclusive Discounts
549235,Middle-Aged Family Females,Free Hotel Meal
549251,Adult Family Females,1 Night Free Hotel with Flight
549274,Senior Single Females,Free Checked Bag
549281,Adult Family Females,Free Checked Bag
549290,Young Adult Single Males,Free Hotel Meal
549292,Senior Family Females,1 Night Free Hotel with Flight
549293,Middle-Aged Family Females,No Cancellation Fee
549303,Middle-Aged Single Females,Exclusive Discounts
549313,Middle-Aged Family Females,No Cancellation Fee
549320,Teenage Family Females,Free Hotel Meal
549357,Senior Single Females,Free Checked Bag
549359,Middle-Aged Family Females,1 Night Free Hotel with Flight
549361,Senior Family Females,Exclusive Discounts
549366,Senior Family Males,No Cancellation Fee
549367,Middle-Aged Family Females,Free Hotel Meal
549377,Middle-Aged Single Females,Exclusive Discounts
549389,Young Adult Family Females,Exclusive Discounts
549390,Adult Family Females,Free Hotel Meal
549450,Middle-Aged Family Females,No Cancellation Fee
549466,Senior Single Females,No Cancellation Fee
549472,Young Adult Single Females,No Cancellation Fee
549482,Middle-Aged Single Females,Free Checked Bag
549515,Middle-Aged Family Females,1 Night Free Hotel with Flight
549569,Senior Single Females,Free Checked Bag
549572,Senior Family Females,No Cancellation Fee
549579,Middle-Aged Single Females,No Cancellation Fee
549580,Senior Single Females,No Cancellation Fee
549584,Middle-Aged Single Females,1 Night Free Hotel with Flight
549608,Elderly Family Females,No Cancellation Fee
549611,Senior Single Females,No Cancellation Fee
549623,Middle-Aged Family Males,No Cancellation Fee
549631,Senior Family Females,No Cancellation Fee
549710,Middle-Aged Family Females,1 Night Free Hotel with Flight
549714,Elderly Family Males,1 Night Free Hotel with Flight
549733,Adult Single Males,No Cancellation Fee
549746,Middle-Aged Single Females,Exclusive Discounts
549759,Elderly Single Females,No Cancellation Fee
549764,Middle-Aged Single Females,No Cancellation Fee
549777,Adult Family Females,No Cancellation Fee
549797,Middle-Aged Family Females,No Cancellation Fee
549800,Middle-Aged Family Females,Free Checked Bag
549850,Senior Single Females,No Cancellation Fee
549894,Senior Family Females,No Cancellation Fee
549938,Middle-Aged Single Females,Exclusive Discounts
549988,Senior Single Females,Free Checked Bag
549992,Adult Single Females,No Cancellation Fee
550017,Middle-Aged Single Females,1 Night Free Hotel with Flight
550019,Adult Single Females,Exclusive Discounts
550022,Young Adult Single Females,No Cancellation Fee
550028,Elderly Single Males,Free Checked Bag
550068,Middle-Aged Family Females,Exclusive Discounts
550071,Middle-Aged Single Males,Exclusive Discounts
550077,Senior Single Males,Exclusive Discounts
550105,Adult Single Females,Free Hotel Meal
550110,Senior Single Females,1 Night Free Hotel with Flight
550134,Middle-Aged Single Females,1 Night Free Hotel with Flight
550193,Elderly Family Females,Exclusive Discounts
550200,Middle-Aged Family Females,1 Night Free Hotel with Flight
550202,Adult Single Females,1 Night Free Hotel with Flight
550221,Middle-Aged Single Females,1 Night Free Hotel with Flight
550222,Adult Single Females,1 Night Free Hotel with Flight
550229,Middle-Aged Single Females,1 Night Free Hotel with Flight
550233,Middle-Aged Single Females,1 Night Free Hotel with Flight
550298,Young Adult Single Females,Free Hotel Meal
550300,Senior Single Females,No Cancellation Fee
550317,Middle-Aged Family Females,Free Hotel Meal
550400,Elderly Single Females,Exclusive Discounts
550421,Middle-Aged Single Females,No Cancellation Fee
550426,Senior Family Females,Free Hotel Meal
550442,Adult Single Females,1 Night Free Hotel with Flight
550455,Senior Family Females,1 Night Free Hotel with Flight
550459,Middle-Aged Single Females,No Cancellation Fee
550460,Middle-Aged Single Females,1 Night Free Hotel with Flight
550482,Young Adult Family Females,No Cancellation Fee
550506,Middle-Aged Family Females,1 Night Free Hotel with Flight
550514,Middle-Aged Family Females,Free Checked Bag
550572,Elderly Family Females,1 Night Free Hotel with Flight
550579,Senior Family Females,1 Night Free Hotel with Flight
550599,Senior Family Females,No Cancellation Fee
550627,Elderly Single Females,Free Checked Bag
550703,Elderly Single Females,Free Hotel Meal
550711,Teenage Single Females,No Cancellation Fee
550752,Senior Family Females,No Cancellation Fee
550754,Senior Family Females,No Cancellation Fee
550796,Adult Family Females,Free Hotel Meal
550804,Senior Family Males,No Cancellation Fee
550805,Middle-Aged Single Females,Free Checked Bag
550830,Elderly Single Females,Free Hotel Meal
550868,Senior Single Females,No Cancellation Fee
550871,Senior Family Females,No Cancellation Fee
550887,Teenage Family Females,Free Hotel Meal
550904,Senior Single Females,1 Night Free Hotel with Flight
550973,Middle-Aged Single Females,Free Checked Bag
550985,Senior Single Females,1 Night Free Hotel with Flight
551023,Elderly Single Females,No Cancellation Fee
551032,Middle-Aged Single Females,No Cancellation Fee
551042,Middle-Aged Single Females,1 Night Free Hotel with Flight
551051,Senior Family Females,Free Hotel Meal
551088,Senior Single Females,1 Night Free Hotel with Flight
551116,Middle-Aged Single Females,1 Night Free Hotel with Flight
551166,Adult Single Females,1 Night Free Hotel with Flight
551210,Teenage Family Females,No Cancellation Fee
551211,Adult Family Females,No Cancellation Fee
551217,Middle-Aged Single Females,Exclusive Discounts
551237,Middle-Aged Single Females,No Cancellation Fee
551241,Adult Single Males,1 Night Free Hotel with Flight
551245,Young Adult Family Females,1 Night Free Hotel with Flight
551278,Middle-Aged Single Females,No Cancellation Fee
551282,Senior Single Females,Free Checked Bag
551331,Senior Family Females,Free Checked Bag
551340,Middle-Aged Single Females,Free Checked Bag
551359,Middle-Aged Single Females,Free Hotel Meal
551430,Middle-Aged Family Females,1 Night Free Hotel with Flight
551431,Young Adult Single Females,No Cancellation Fee
551448,Senior Single Females,Exclusive Discounts
551468,Senior Single Females,1 Night Free Hotel with Flight
551473,Elderly Single Females,Free Hotel Meal
551486,Teenage Family Females,1 Night Free Hotel with Flight
551488,Middle-Aged Single Females,Free Hotel Meal
551501,Elderly Single Females,No Cancellation Fee
551549,Elderly Family Females,No Cancellation Fee
551560,Middle-Aged Family Females,1 Night Free Hotel with Flight
551567,Senior Single Females,1 Night Free Hotel with Flight
551576,Teenage Single Females,Free Checked Bag
551600,Teenage Single Females,1 Night Free Hotel with Flight
551615,Adult Single Females,No Cancellation Fee
551620,Adult Single Females,No Cancellation Fee
551622,Elderly Single Males,1 Night Free Hotel with Flight
551627,Adult Single Females,Free Checked Bag
551662,Senior Single Females,No Cancellation Fee
551665,Senior Family Females,Free Hotel Meal
551671,Young Adult Family Females,No Cancellation Fee
551681,Adult Single Females,1 Night Free Hotel with Flight
551685,Elderly Single Males,No Cancellation Fee
551718,Adult Family Females,Free Hotel Meal
551729,Teenage Single Females,1 Night Free Hotel with Flight
551804,Middle-Aged Single Males,No Cancellation Fee
551834,Senior Single Females,No Cancellation Fee
551847,Middle-Aged Single Females,No Cancellation Fee
551890,Adult Single Females,1 Night Free Hotel with Flight
551908,Young Adult Single Females,No Cancellation Fee
551914,Senior Single Females,1 Night Free Hotel with Flight
551935,Elderly Single Females,Free Hotel Meal
551963,Middle-Aged Single Females,1 Night Free Hotel with Flight
551967,Middle-Aged Single Females,1 Night Free Hotel with Flight
551978,Teenage Family Females,Free Hotel Meal
551990,Teenage Single Females,1 Night Free Hotel with Flight
552036,Senior Family Females,No Cancellation Fee
552088,Adult Single Females,Exclusive Discounts
552165,Elderly Family Females,No Cancellation Fee
552172,Senior Family Females,Free Hotel Meal
552192,Middle-Aged Single Females,1 Night Free Hotel with Flight
552209,Senior Single Females,Free Checked Bag
552302,Young Adult Single Females,No Cancellation Fee
552303,Elderly Single Females,Free Hotel Meal
552313,Middle-Aged Single Females,1 Night Free Hotel with Flight
552314,Senior Family Females,No Cancellation Fee
552345,Middle-Aged Family Males,1 Night Free Hotel with Flight
552348,Elderly Single Females,1 Night Free Hotel with Flight
552363,Adult Single Females,Free Checked Bag
552364,Middle-Aged Family Females,Free Hotel Meal
552366,Middle-Aged Single Females,1 Night Free Hotel with Flight
552372,Senior Single Females,No Cancellation Fee
552384,Elderly Single Females,1 Night Free Hotel with Flight
552414,Adult Single Females,No Cancellation Fee
552432,Senior Single Females,Free Checked Bag
552440,Elderly Family Females,No Cancellation Fee
552473,Middle-Aged Single Females,1 Night Free Hotel with Flight
552487,Senior Single Females,1 Night Free Hotel with Flight
552506,Senior Single Females,No Cancellation Fee
552532,Senior Family Females,No Cancellation Fee
552535,Senior Single Females,1 Night Free Hotel with Flight
552558,Senior Family Females,Free Hotel Meal
552573,Middle-Aged Family Males,1 Night Free Hotel with Flight
552597,Adult Single Females,1 Night Free Hotel with Flight
552598,Senior Family Females,1 Night Free Hotel with Flight
552613,Middle-Aged Family Females,No Cancellation Fee
552623,Teenage Family Females,1 Night Free Hotel with Flight
552642,Middle-Aged Single Females,1 Night Free Hotel with Flight
552643,Middle-Aged Family Females,No Cancellation Fee
552649,Adult Single Females,No Cancellation Fee
552653,Elderly Single Females,Exclusive Discounts
552661,Adult Single Females,Free Checked Bag
552726,Elderly Family Females,Free Hotel Meal
552732,Middle-Aged Single Females,1 Night Free Hotel with Flight
552734,Senior Family Females,Free Checked Bag
552760,Senior Single Females,1 Night Free Hotel with Flight
552763,Middle-Aged Single Males,Free Checked Bag
552775,Young Adult Single Females,Free Hotel Meal
552809,Adult Single Females,Free Hotel Meal
552861,Middle-Aged Single Females,Free Checked Bag
552904,Senior Family Females,No Cancellation Fee
552929,Adult Single Females,Free Hotel Meal
552944,Senior Single Males,1 Night Free Hotel with Flight
552945,Middle-Aged Single Females,Free Hotel Meal
553017,Middle-Aged Single Females,1 Night Free Hotel with Flight
553054,Young Adult Single Males,1 Night Free Hotel with Flight
553139,Middle-Aged Single Females,1 Night Free Hotel with Flight
553151,Senior Family Females,Free Checked Bag
553208,Young Adult Single Females,Free Hotel Meal
553219,Senior Single Females,Exclusive Discounts
553220,Elderly Family Females,Free Hotel Meal
553231,Senior Family Females,Free Checked Bag
553245,Adult Family Males,No Cancellation Fee
553339,Middle-Aged Single Females,1 Night Free Hotel with Flight
553361,Middle-Aged Single Females,Free Checked Bag
553456,Middle-Aged Single Males,1 Night Free Hotel with Flight
553533,Middle-Aged Family Females,Free Checked Bag
553559,Young Adult Family Females,Free Hotel Meal
553568,Middle-Aged Family Females,No Cancellation Fee
553607,Senior Family Females,Free Checked Bag
553631,Elderly Single Females,No Cancellation Fee
553633,Elderly Single Females,No Cancellation Fee
553645,Senior Single Females,Free Checked Bag
553664,Senior Single Females,Exclusive Discounts
553690,Elderly Single Females,No Cancellation Fee
553704,Young Adult Single Females,1 Night Free Hotel with Flight
553743,Teenage Family Females,No Cancellation Fee
553751,Middle-Aged Single Females,Free Checked Bag
553754,Senior Family Females,No Cancellation Fee
553773,Senior Family Females,No Cancellation Fee
553783,Adult Single Females,No Cancellation Fee
553791,Adult Family Females,Free Checked Bag
553805,Senior Family Females,1 Night Free Hotel with Flight
553876,Adult Single Males,Exclusive Discounts
553901,Elderly Family Females,Free Hotel Meal
553904,Young Adult Single Females,1 Night Free Hotel with Flight
553938,Middle-Aged Single Females,Free Hotel Meal
553943,Senior Single Females,Free Checked Bag
553955,Senior Single Females,Free Checked Bag
553967,Middle-Aged Family Females,Exclusive Discounts
553984,Senior Single Females,Free Checked Bag
553985,Middle-Aged Single Females,No Cancellation Fee
554026,Senior Family Females,1 Night Free Hotel with Flight
554079,Middle-Aged Single Females,1 Night Free Hotel with Flight
554141,Middle-Aged Single Females,1 Night Free Hotel with Flight
554155,Middle-Aged Single Females,Free Hotel Meal
554163,Middle-Aged Family Females,Free Checked Bag
554175,Senior Single Females,1 Night Free Hotel with Flight
554202,Teenage Single Females,1 Night Free Hotel with Flight
554213,Adult Single Females,No Cancellation Fee
554217,Young Adult Single Females,1 Night Free Hotel with Flight
554269,Senior Family Females,1 Night Free Hotel with Flight
554284,Middle-Aged Family Females,Free Checked Bag
554289,Young Adult Single Females,Free Hotel Meal
554299,Elderly Single Females,No Cancellation Fee
554357,Elderly Single Males,No Cancellation Fee
554413,Middle-Aged Family Females,1 Night Free Hotel with Flight
554444,Adult Single Females,Free Checked Bag
554450,Young Adult Single Females,No Cancellation Fee
554507,Adult Single Females,Free Hotel Meal
554532,Middle-Aged Single Females,1 Night Free Hotel with Flight
